video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"bco1CWgHLP4","ケータイinなっちゃん！【今日のいたずら#186】","2020-05-08T10:00:16Z","UCriA6OetuAB_S9UCnvR-HdQ","SUSHI★BOYS",Entertainment,"20.12.05","トータルテンボス|SUSHI★BOYS|いたずら|今日のいたずら|藤田|大村|爆笑|お笑い|吉本|よしもと|おもしろ動画|ハプニング|ドッキリ|どっきり|テッテレー!!|愛くるしい|アフロ|Tempura|Fujiyama|Kabuki|Kakiage|Ashigaru|Shinobi|Omusubi|Wasabi|Yamato|Sakuranabe","229178","2718","91","215","https://i.ytimg.com/vi/bco1CWgHLP4/default.jpg","False","False","大好評！トータルテンボスの「今日のいたずらシリーズ」は毎年恒例の全国漫才ツアーDVDに収録されています！ご購入はこちらから→http://www.randc.jp/artist/total/disc...・トータルテンボス全国漫才ツアー2018「いきなりミックスベジタブル」・トータルテンボス全国漫才ツアー2017「YAGYU」・トータルテンボス全国漫才ツアー2016「脱帽」  ・トータルテンボス全国漫才ツアー2015「餡蜜」・トータルテンボス全国漫才ツアー2014 strelka・トータルテンボス全国漫才ライブ2013 わらおう・トータルテンボス 15周年全国漫才ライブ2012 BANZAI TOUR・トータルテンボス 漫才ライブ｢漫遊記｣・トータルテンボスの地上波即戦力TV ゴールデン編・コントライブ ブロッコリー畑のお調子モンキー・漫才ライブ アフロの森のおふざけモンキー・漫才ベストライブ｢しのびねぇな。かまわんよ。｣すべて3,800円+税　　Ⓒ吉本興業※Fujiyamaはいたずらを受けるため特殊な訓練を積んでいるプロです。　みなさんは決して真似をしないでください。SUSHI★BOYSの公式LINEスタンプはこちらから！https://line.me/S/sticker/7783589是非、お友達同士で使ってみて下さい！【テッテレー‼︎看板がついに販売開始】ショッピングアプリBASEで開店いたしました！https://unguy.base.shopまずはテッテレー‼︎看板のみとなりますが今後どんどん展開していく予定です！アプリはこちらhttps://thebase.in/to_app?s=shop&shop_id=unguy-base-shop&follow=true"
"coVFkAAQvYg","まずは自己紹介が基本だな","2020-05-07T13:18:23Z","UCqTGCMjeKOclEEfW8Vs7sXQ","ガッチマンV",People & Blogs,"20.12.05","ガッチマン","390703","23972","246","2342","https://i.ytimg.com/vi/coVFkAAQvYg/default.jpg","False","False","ほんと、ネットが一番便利です。3Dモデルではあるんですが、動かす環境はないので首と手しか今は動かないです。3Dモデル制作は「寿司いくら」さんにお願いいたしました。寿司(ことづか)いくら［Youtube］ https://www.youtube.com/channel/UC7E0ZB2Feiq1fWCucicTR0Q［twitter］ https://twitter.com/Kotoduka_Ikura"
"9ttt9YC6vBU","ドイツから防衛省へ手紙、コロナ感染の夫婦が見た日本","2020-05-08T09:38:08Z","UC6AG81pAkf6Lbi_1VC5NmPA","TBS NEWS",News & Politics,"20.12.05","TBS|NEWS|ニュース|新型コロナウイルス|covid19|ドイツ|プリンセス・ダイヤモンド|自衛隊|防衛省|病院","649621","0","0","873","https://i.ytimg.com/vi/9ttt9YC6vBU/default.jpg","False","True","日本で新型コロナウイルスの治療を受けたドイツ人の夫婦が、日本の防衛省に手紙を送りました。そのワケとは。"
"JcUH650NFx8","学校で起こってる珍事件が面白すぎるｗｗ【ツッコミ】【#1】","2020-05-09T10:00:08Z","UCNFhaCR_nid2XbqdFNgLoWA","スマイリー",Entertainment,"20.12.05","スマイリー|なろ屋|ツッコミ","547456","16943","183","1530","https://i.ytimg.com/vi/JcUH650NFx8/default.jpg","False","False","学校は笑いの宝庫だねマジでね🤤🤤スマイリーです。良ければチャンネル登録・高評価SNSフォローお願いします！ツイッターhttps://mobile.twitter.com/yasuner1103インスタグラムhttps://www.instagram.com/yasuner1103/サブチャンネルhttps://www.youtube.com/channel/UCz9GXhk9_Es12tEes77PSig【人気過去動画】575でオンラインバトルしたら神の一句ができました。https://youtu.be/-7z610Gz3xo【BGM・SE素材】DOVA-SYNDROMEhttps://dova-s.jp/d-elf.comhttps://www.d-elf.com/Music　isVFRhttp://musicisvfr.com/free/license.htmlMusMushttp://musmus.main.jp/bgm.html音人https://on-jin.com/魔王魂https://maoudamashii.jokersounds.com/ポケットサウンド https://pocket-se.info/OtoLogichttps://otologic.jp/free/license.html【画像素材】イラストAC写真ACシルエットACいらすとやぱくたそhttps://www.pakutaso.com/イラストレイン【動画素材】無料映像素材 フリー素材館http://www.namaewallpaper.com/movie/index.htmlmotion elementshttps://www.motionelements.com/ja/free/stock-footage※動画によっては使用していない場合もあります。"
"M8hBGb2jCwY","【ご報告】突然ウタエルチャンネルの広告復活しました！！！原因は？？","2020-05-08T13:30:12Z","UCHvFSU5OP6c7QcJxIr87YtA","ウタエル Utael",Entertainment,"20.12.05","UCHvFSU5OP6c7QcJxIr87YtA|替え歌|歌|ウタエル|うたえる|utael","214164","7627","426","927","https://i.ytimg.com/vi/M8hBGb2jCwY/default.jpg","False","False","詳しい原因や広告停止期間になにがあったかお話させていただきました。みなさんのおかげでここにもう一度戻ってこれました。本当にありがとうございました。動画に広告があまりつかないので、チャンネルメンバーシップはじめました！メンバーのみ限定の生放送や限定動画を配信しています。⤵️https://www.youtube.com/channel/UCHvFSU5OP6c7QcJxIr87YtA/joinチャンネル登録よろしくお願いします。（通知も設定してね。）→http://ur2.link/EZin Twitterも毎日やってます。（ウタエルの日々の情報をお届け） →https://twitter.com/utaelchannelセカンドチャンネルもやってます。https://www.youtube.com/channel/UCtaDOFCAnHWQTyLHaivGa6w"
"L5s7YafuClM","自粛中に家来る人達。マジで頭おかしいよ","2020-05-06T11:26:35Z","UCgMPP6RRjktV7krOfyUewqw","はじめしゃちょー（hajime）",Entertainment,"20.12.05","hajime|はじめしゃちょー|funny|crazy|japanese|はじめ","4661040","152022","5240","31865","https://i.ytimg.com/vi/L5s7YafuClM/default.jpg","False","False","普通に恐怖チャンネル登録よろしくおねがいします !My name is Hajime! ファンサイトが出来ました！！！▽「はじメーノ」：https://goo.gl/8XTb5tはじめしゃちょーの畑：https://www.youtube.com/channel/UClKeJXipXwX7_ZGxOBnMQywはじめしゃちょー2（ゲーム実況など）：https://www.youtube.com/user/hajimexgametwitter: https://twitter.com/hajimesyachoInstagram: https://www.instagram.com/hajimesyachodesu/?hl=en遊戯王用Twitter:https://twitter.com/duelhajime755:http://7gogo.jp/lp/ztf2d8Wmk2AWkVIvojdMdG==LINEスタンプはこちら！はじめしゃちょーhttps://store.line.me/stickershop/product/1072663/jaはじめしゃちょー2https://store.line.me/stickershop/product/1169745/ja・動画内における素材提供 ＿人人人人＿＞　PIXTA　＜￣Y^Y^Y￣------------------------------------------------------------------------------ 楽曲提供：Production Music by http://www.epidemicsound.com                     フリーBGM DOVA-SYNDROME by http://dova-s.jp/------------------------------------------------------------------------------"
"s-n-47VZOqA","【神回】天才的なボケてにツッコミ入れてみた。【#28】","2020-05-08T10:00:38Z","UCNFhaCR_nid2XbqdFNgLoWA","スマイリー",Entertainment,"20.12.05","スマイリー|なろ屋|ツッコミ","567954","17193","300","1617","https://i.ytimg.com/vi/s-n-47VZOqA/default.jpg","False","False","コンタクト最初入れるときめっちゃ怖くて時間かかったよね🤤スマイリーです。良ければチャンネル登録・高評価SNSフォローお願いします！ツイッターhttps://mobile.twitter.com/yasuner1103インスタグラムhttps://www.instagram.com/yasuner1103/サブチャンネルhttps://www.youtube.com/channel/UCz9GXhk9_Es12tEes77PSig【人気過去動画】575でオンラインバトルしたら神の一句ができました。https://youtu.be/-7z610Gz3xo【BGM・SE素材】DOVA-SYNDROMEhttps://dova-s.jp/d-elf.comhttps://www.d-elf.com/Music　isVFRhttp://musicisvfr.com/free/license.htmlMusMushttp://musmus.main.jp/bgm.html音人https://on-jin.com/魔王魂https://maoudamashii.jokersounds.com/ポケットサウンド https://pocket-se.info/OtoLogichttps://otologic.jp/free/license.html【画像素材】イラストAC写真ACシルエットACいらすとやぱくたそhttps://www.pakutaso.com/イラストレイン【動画素材】無料映像素材 フリー素材館http://www.namaewallpaper.com/movie/index.htmlmotion elementshttps://www.motionelements.com/ja/free/stock-footage※動画によっては使用していない場合もあります。"
"TMV2zaa_ha8","水樹奈々「You have a dream」（ピアノ弾き語り）","2020-05-08T10:07:00Z","UCLUUU-gAiTWdi67Vv1MOCRA","水樹奈々 YouTube Official Channel",Music,"20.12.05","水樹奈々|Nana Mizuki|You have a dream|音楽|MUSIC|弾き語り|ピアノ","213040","0","0","1010","https://i.ytimg.com/vi/TMV2zaa_ha8/default.jpg","False","True","お家時間を利用してチャレンジした、水樹奈々による「You have a dream」ピアノ弾き語りを公開！水樹奈々ホームページ：https://www.mizukinana.jp#お家チャレンジ #お家でライブ #水樹奈々"
"DcntYugS3yI","【お菓子作り】かんちゃんせんちゃんでスライムゼリー作り","2020-05-09T12:00:14Z","UCdEpbrlHoqnUGMRy2LICtRw","カジサックの小部屋",Entertainment,"20.12.05","カジサック|KAJISAC|キングコング|キンコン|梶原|西野|吉本|お笑い|芸人|Youtuber|OMO|カジサックの部屋|吉本興業|よしもとクリエイティブエージェンシー|かじさっく|カジサックの小部屋|#吉本自宅劇場","328022","9188","432","1262","https://i.ytimg.com/vi/DcntYugS3yI/default.jpg","False","False","メインチャンネルはこちらhttps://www.youtube./channel/UC642pLj4GXSj-0Ybdx3ytmA吉本興業所属のキングコング梶原が、新米Youtuberカジサックとなって色んなことを学ぶチャンネルです。毎週月曜、水曜、金曜、土曜の18時を目安に動画をアップしています。※他の曜日もアップされる可能性もあります。カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！▼iOShttps://apps.apple./app/id1473420400▼Androidhttps://play.google./store/apps/details?id=.c_rayon.kajisacちょっとでも面白かったらぜひチャンネル登録をお願いします！TikTok ：@カジサック【YouTuber】カジサックの冠番組『カジサックのじゃないと！』HPはこちら://www.kkt./program/janight/番組公式Twitterはこちらhttps://twitter./k_janightTVerとhuluでも見逃し配信中！Tver：https://tver./feature/f0048217hulu：https://www.hulu./kajisac-no-ja-night#カジサック #KAJISAC #吉本自宅劇場 #カジサックの小部屋 #KAJISACROOM #OmO #よしもとクリエイティブエージェンシー"
"HOd3I6CxLtI","スカイピースあと少しで300万人！！","2020-05-07T06:23:42Z","UC8_wmm5DX9mb4jrLiw8ZYzw","スカイピース",People & Blogs,"20.12.05","スカイピース","581634","26352","1218","2562","https://i.ytimg.com/vi/HOd3I6CxLtI/default.jpg","False","False","やるからには全力で！！でも人生気楽にな♪チャンネル登録よろしくお願いします！https://www.youtube.com/channel/UC8_wmm5DX9mb4jrLiw8ZYzw【空の平和島】こっちのチャンネルもよろしくお願いします！！！！！https://www.youtube.com/channel/UCn_cpHcrXjG_XnH9N3fO6qA- スカイピース -■ Twitter ⇒ https://twitter.com/skypeace_teojin■ 連絡先 ⇒ inaka72kuu@yahoo.co.jp■ YouTubeサブ ⇒ https://www.youtube.com/channel/UCn_cpHcrXjG_XnH9N3fO6qA/videos- テオくん -■ Twitter ⇒ https://twitter.com/teokun711■ Instagram ⇒ https://www.instagram.com/teokun.711/■ YouTube ⇒ https://www.youtube.com/channel/UCj6_0tBpVpmyYSGu6f-uKqw- ☆イニ☆(じん) -■ Twitter ⇒ https://twitter.com/JINJIN1027■ Instagram ⇒ https://www.instagram.com/jinjin10272/■ YouTube ⇒ https://www.youtube.com/channel/UC5VZjrV5x9J9mTyGODzu0dQメンバーシップの登録https://www.youtube.com/channel/UC8_wmm5DX9mb4jrLiw8ZYzw/join- 提供BGM -STUDIO PUPPY■ Twitter ⇒ https://twitter.com/i_k_pもやしさらだ■ Twitter ⇒ https://twitter.com/moyasisarada■ YouTube ⇒ https://www.youtube.com/watch?v=6F2kbuou8O8&feature=youtu.be"
"fUCLTW-Jvd0","【本音】めざましアナ4人でオンライン女子会をやってみたら素でしゃべりすぎた【めざましテレビ】","2020-05-08T08:59:50Z","UCrrsHarrLoiLTqu1LHxDJpw","めざましテレビチャンネル",Entertainment,"20.12.05","[none]","439470","6107","119","674","https://i.ytimg.com/vi/fUCLTW-Jvd0/default.jpg","False","False","フジテレビ系朝の情報番組めざましテレビの公式YouTubeチャンネルです！△アナウンサーの知られざる素顔や番組ではお伝えきれない情報をお伝えします！　少しでもめざましテレビがみなさまの元気につながりますように！#めざましテレビ#オンライン女子会▽めざましテレビニュース&スポーツにエンタメ&トレンド家族でみたい新情報のシャワー▽ココ調&イノ調で身近な疑問検証▽めざましじゃんけん▽きょうのわんこ▽紙兎ロペ▽占い▽放送内容詳細【1】最新のニュース・スポーツ・エンタメ・お天気など”今”見たいものを最優先に考え、忙しい朝に大切な情報をコンパクトに&たっぷりお届けします！【2】ニュースの気になる部分を独自の目線で掘り下げる！「ニュースのミカタ」【3】最新トレンドを紹介する「イマドキ」【4】身近な気になるギモンを最速検証！名物コーナー「ココ調」&伊野尾慧の「イノ調」&鋭い切り口でお伝えするnews企画&旬なタレントにスポットを当てたエンタメ企画（7時20分ころ）【5】ロペとアキラ先輩のシュールな日常「紙兎ロペ」【6】家族で楽しもう！めざましじゃんけん▽ Twitterでは、放送予定の内容を随時更新中！https://twitter.com/cx_mezamashi/▽ Instagramでは、出演者がたくさん登場！https://www.instagram.com/mezamashi.tv/SE:OtoLogic"
